sentence,label,idx
It tasted so good I didn't know whether to spit or swallow it!,1,926
got mugged,0,927
went outside a friend's house to find that my car had been saran wrapped,0,928
"I can touch it, but i can't bang it",1,929
"Oh this popped out, do I just put it back in?",1,930
PRESSED CAPS LOCK ON MY LAPTOP AND THE KEY GOT STUCK,0,931
was asking my one year old nephew what noises certain animals make,0,932
"Oh, I guess my hole was just big enough for you to fit it in.",1,933
toilet at my apartment still hasn't been fixed,0,934
I will beat you with this book!,1,935
It went down the wrong hole!,1,936
friend was pulled over and told to get out of the car,0,937
wow I've never seen any that thick before! I bet this means we can't fit as many in now.,1,938
was on a plane with my grandma,0,939
boyfriend said he wants a Hello Kitty wedding,0,940
my hands are busy just put it in my mouth.,1,941
"went out to dinner to a family restaurant, and I was wearing a skirt since it's so warm out",0,942
mother and I went to Wal-Mart to buy pads,0,943
tried to suck my own penis,0,944
"push in, pull out, push in, pull out.",1,945
was babysitting,0,946
was out with my friend,0,947
"Get it in my mouth, not on my face!",1,948
work we were gathered to be told some bad news,0,949
"Guys, I know that fits in a lot of places, but you have to learn to control it.",1,950
"was in the bathroom having major diarrhea, when the lights went out",0,951
woke up to 70 new text messages and 100 calls all from numbers I didn't know,0,952
" some people do it different ways , some use there hands and go rough and some just don't care and go easy.",1,953
came home and found a few of my faux fur coats completely butchered,0,954
"you need to pull it out, lick it, and stick it back in!",1,955
It's not gonna fit. It's so big & the hole is so small.,1,956
Wow my hand can really make it squirt.,1,957
"I love you, but you have to get out from between my legs",1,958
It's sooo cute when you nibble it softly like that!,1,959
went to a new bar downtown with some friends,0,960
"You know, from what I hear, they don't really suck. They blow.",1,961
was at the gynocologist and he was performing a routine check-up,0,962
stop! you're stretching my hole!,1,963
you have to go hard at it for 30 seconds,1,964
"Stop, the more you rub it, the more it comes!",1,965
I can blow good!,1,966
Ahh! It's all over my face!,1,967
It hurts if you bite it. I think I'll just suck it instead.,1,968
"10 inches, black, nothing special.",1,969
texted my college boyfriend to tell him how terrible I felt about cheating,0,970
was eating with a friend while walking on the sidewalk,0,971
"I was standing there and was like, I always ride the big one, why isn't it coming?!",1,972
found out that my husband named our daughter after his favorite porn star,0,973
was cashiering at a grocery store when an elderly woman came through my line buying prune juice.,0,974
I don't like the thick ones. I can't hold on to them if they're too thick.,1,975
"was putting on my new pair of jeans, when my girlfriend walked in",0,976
finally got my cast taken off my leg after a long month of crutches,0,977
"at my job at a Christian summer camp, I overheard one of the kids swearing",0,978
was at the doctor and I had to get a finger stick in the lab to get blood drawn,0,979
I can fit two in the rear and one in the front.,1,980
guys broke into my apartment to rob me at gunpoint,0,981
was at the lake watching a romantic sunset with my boyfriend,0,982
"It was long, and had a gigantic head.",1,983
"That's not doing the job, let's try it without the rubber now.",1,984
was told I sound like a seal barking when I orgasm.,0,985
Oh my gosh! Does all that have to fit in there?!?,1,986
"Damn, this is a tight fit.",1,987
boyfriend and I were at his house having sex,0,988
"Wow, I didn't know he could get that long!",1,989
dad planted and discovered a pack of cigarettes in my backpack to distract my mom from his gambling problem,0,990
rode my bike to work,0,991
Where do I stick this thing?,1,992
"Just close your eyes, they all taste the same.",1,993
sent out my monthly curriculum list to the parents of the kids in my math class so they can see what their children will be learning,0,994
commented on how realistic my fat suit was,0,995
Donations accepted in the rear,1,996
"Wow, that was a pretty big blast",1,997
grandmother told me to say sofa king retarded really fast,0,998
sneezed so hard I herniated my back,0,999
"walking to class enjoying the warmer weather, a bee flew down my shirt",0,1000
"Honey, I don't think this is going to fit!",1,1001
boyfriend and I were getting it on in his room,0,1002
"was taking an exam and I knew I was unprepared, so I wrote some cheat notes on my ankle",0,1003
Oh that was a great entry boys.,1,1004
girl I like came over to my house because I'd promised to help her prepare for a maths test,0,1005
"When I blow, nothing happens!",1,1006
"texted the man I'm dating, told him I was having a terrible day and asked him to say something to cheer me up",0,1007
was at the beach with my buddy,0,1008
boyfriend thought it would be sexy to throw me against the wall and kiss me like they do in the movies,0,1009
"girl-scout asked me to buy cookies, in front of Giant",0,1010
"The rod's gotta fit in the hole real nice and tight. If it slides right in, the hole's too big.",1,1011
realized my new kitten is the spawn of the devil,0,1012
Is it going to be very long?,1,1013
boyfriend introduced me to his family,0,1014
Wow it pops up quick!,1,1015
parents asked me if I had a nice time with my girlfriend at the amusement park I took her to yesterday,0,1016
Oh God! There's just so much of it! I can't swallow it all at once!,1,1017
I had to suck really hard to get it up then it went straight to the back of my throat!,1,1018
had to return a shirt to Target,0,1019
It's all stretched out from your giant head.,1,1020
was laying in bed naked and blindfolded,0,1021
"No, you have to stick your whole hand in there.",1,1022
noticed a string was following behind our family cat,0,1023
this thing is too big and hard and it makes me gag!,1,1024
"was wearing a skirt, and running towards a closing elevator, making it just in time",0,1025
was playing one on one soccer with a girl like,0,1026
"was my wedding day, and while I was standing next to my husband in front of all of our guests, I was rocking on my heels because I was nervous",0,1027
fiancÃ© and I were having wonderful sex with the bedroom door open,0,1028
Damn that shit is going back and forth so fast i can't even see it.,1,1029
got my science test back,0,1030
decided to have sex for the first time with my boyfriend,0,1031
"It's so hard, it's become a part of me",1,1032
"Oh man, we have a lot of good onesâ€¦I just wish I could remember them.",1,1033
"Can we slow down? Actually, can we just dismount for a minute? I need to catch my breath, I'm not used to riding this hard.",1,1034
was in my new boyfriend's apartment for the first time,0,1035
had a surgery to remove a cyst from my butt,0,1036
told my 8 year old daughter that she looks a lot like mommy,0,1037
"That's easy! You suck on it, the stuff comes into your mouth, and then you swallow.",1,1038
"went to write Happy Bday, I Love You on my girlfriend's car windows to surprise her when she woke up",0,1039
came out to my dad,0,1040
went to BlockBuster to rent a few comedies,0,1041
got a call from my daughter's pre-school,0,1042
Don't suck too hard or it will shoot down your throat.,1,1043
Please do not ride me,1,1044
"I put it in but then it hurt really, really bad so I pulled it out really fast.",1,1045
found my long lost diary and curiously read it,0,1046
" oh wow that was so huge, but I just had to put it all in my mouth",1,1047
"was walking through Borders with my girlfriend, when we pass a girl scout cookies stand",0,1048
You know I hate it when you squirt me in the eye!,1,1049
I dont like things that squirt in my mouth.,1,1050
girlfriend wanted to name my penis,0,1051
It's practically in my mouth...it's in my mouth!,1,1052
"Ow, please don't put it in that hole, it really hurts.",1,1053
"gosh, your making me so wet",1,1054
Slide in all the way.,1,1055
You looked like you had two enormous balls in your mouth.,1,1056
It's not working.,1,1057
took my 4-year-old daughter to the local pool for swim lessons,0,1058
"had a 10 hour drive to Las Vegas with only 2 CDs, Taylor Swift and Jason Mraz, and my girlfriend who thinks she's a good singer",0,1059
my senior prom,0,1060
boyfriend was really stressed about a guy he works with being a jerk,0,1061
"was hanging out with a few of my friends, including an old ex-girlfriend and her current boyfriend of 5 years",0,1062
"math class, I had the urge to fart",0,1063
It was long and hard...I mean 2 late nights in a row.,1,1064
"Yeah, it's hard. Why doesn't someone come up here and do 69 with me in front of the class?",1,1065
"He was big and I was nervous, I just took the picture and got out of there.",1,1066
was sitting in my basement watching IT,0,1067
"It's really dry, do you want me to pull it out now?",1,1068
picked up my friend's new kitten so enthusiastically I scared it and it shat all over me,0,1069
was at a store and came across a Halloween candy isle,0,1070
found out that I'm going to be a mother,0,1071
was nude modeling for the first time for a life art class,0,1072
I love it when black guys go deep.,1,1073
"laying out, I kept feeling something misty, like a spray bottle",0,1074
You need to be long and hard or else if wont go in right and you wont be able to pull out right,1,1075
"was giving a class presentation, when I suddenly sneezed so hard I wet myself",0,1076
omg it just popped out in my face!,1,1077
I can't go 2 minutes without getting railed from behind,1,1078
husband found the box my morning after pill came in,0,1079
Stop talking and put some effort into it!,1,1080
woke up to my 8 month old son happy as can be,0,1081
girlfriend and I were playfully arguing about who loved the other more,0,1082
"Oh god, ohh god, OH GOD! This is gunna be amazing!!!",1,1083
"husband and I were in bed, and just as I was about to finish he screamed, Oh shit! It's 4:15, my strawberries are gonna whither!!!! and then jumped off me and went to check on his farm on FarmVille",0,1084
"you can't expect to just put it in, take it out, and it to be finished",1,1085
was having a really bad day and told my friend at lunch about how stressed I was and he gave me his brownie to cheer me up,0,1086
easier to put in than take out.,1,1087
my boyfriend and I were messing around in his room he took off my underwear,0,1088
had a date with this really cute guy,0,1089
was riding my bike on the side of the road because there was no sidewalk,0,1090
forgot my inhaler,0,1091
my delight I discover that there is security camera in the storage room at my work,0,1092
"I got to my first class seat on an airplane, I saw the person I sit next to wafting the smell of their vagina towards themselves and breathing in deeply",0,1093
"I will turn it all on, you put it in, and ill do all the work",1,1094
met my paternal grandfather for the first time,0,1095
It wouldn't fit in the hole,1,1096
Just stick it in...Not there! Not there!,1,1097
good friend who just had a baby girl sent her newborn's pictures to me via picture message,0,1098
"having been a vegetarian for 8 years because I'm opposed to cruelty to animals, I lost a bet and had to eat a whole cheeseburger",0,1099
The Price is Right,1,1100
girlfriend broke up with me,0,1101
Make sure to get it in there quick.,1,1102
At least give me some warning before you come in!,1,1103
well most people are able to feel it go into them.,1,1104
I'm putting it in all the way and it doesn't work! If I keep pulling it out it'll get even harder!,1,1105
friend and I were seeing a movie,0,1106
parents told me they were going out for dinner tonight,0,1107
"Ahhh! It's in me! OMG, it's so big! It hurts, get it out!",1,1108
"paid $60 for a haircut from a professional stylist, only to walk out looking like Spock from Star Trek",0,1109
"waiting for class, I let out a huge fart in front of everyone thinking no one would hear it over the music",0,1110
"Don't ask questions, just put this in your mouth and suck on it.",1,1111
"tried having intercourse with my boyfriend, and about 30 seconds in, I heard flipping",0,1112
No one blows better than me!,1,1113
You just have to get it wet then shove it right in!,1,1114
"Every time I squeeze it, it squirts me in the face!",1,1115
"It's pretty big, so you better get it in to me.",1,1116
W'hen the balls hit you its probably going to hurt since it's your first time,1,1117
was laying with my girlfriend on the couch,0,1118
was babysitting a 4 year-old with a speech impediment,0,1119
mom had my girlfriend and I over,0,1120
saw a drunk guy hitting on a girl sitting alone at the bar,0,1121
of my 500 Facebook friends responded to my status about who wants to hang out during summer holidays? I created an imaginary person on a different account to respond and ask me to hang out with him,0,1122
you didn't put it in far enough.,1,1123
had to clean bathroom duties at work,0,1124
thought it would be funny to bother my friend Emily,0,1125
"Moooom, it won't fit!",1,1126
boyfriend and I were getting a bit steamy,0,1127
"Push it in harder, it'll probably go in far enough.",1,1128
I feel so bad. I know you must've been looking for the perfect place to stick that in all night long.,1,1129
had to go to the bathroom,0,1130
"I was talking my three year old daughter home from daycare, she asked where her daddy was",0,1131
"eating dinner with my family, I found out my boyfriend recorded me screaming while having sex with him on my phone, and set it as my ring tone on high volume",0,1132
What are you doing?,1,1133
checked my bank account that i've been saving money in since I was a kid for college,0,1134
...a great penetration!,1,1135
was the first time my boyfriend had seen me naked,0,1136
was getting ready for my first date with a boy I really like when my dad insisted on meeting him,0,1137
Eww there's fur in my mouth.,1,1138
"Well I tried to get it all in my mouth before it made a mess, but it came out so fast.",1,1139
went biking,0,1140
My favorite treat is the Ho-Hos. Those ho-hos are fully of yummy white cream.,1,1141
"Oww, oww, oww! It really hurts! What do I do?",1,1142
discovered that the hearing in my left ear is still good,0,1143
was in a public restroom with my 4 year old daughter,0,1144
called my boyfriend crying to tell him I had the most terrible day,0,1145
mum came home from a business trip,0,1146
was having lunch with my sister and my mother,0,1147
This thing has been poking me all day.,1,1148
" You're doing it wrong, you have to push hard and make sure you get in there deep.",1,1149
How come mine isn't big enough?,1,1150
"Its not gonna fit, its oversized",1,1151
daughter had just left for a date with her boyfriend,0,1152
boyfriend confessed his desire to have sex while I'm on my period,0,1153
I've never done one this big before!,1,1154
I have to keep this in and around my mouth at all times.,1,1155
" Quit fingering it, and just eat it.",1,1156
was in the bathroom getting ready to take a shower,0,1157
have to choose between one eyebrow or none because I'm a heavy sleeper and my brother is a moron,0,1158
was working the lighting for a drama production,0,1159
How'd that white stuff get all over your pants?,1,1160
"grandpa, a married high school teacher, got arrested for having an inappropriate relationship with a female student",0,1161
"I knew you were coming, but I didn't know you were going to do THAT!",1,1162
kissed the girl I love for the first time,0,1163
Take it out before you shoot it!,1,1164
Hmm...I like anything that can fit in my mouth.,1,1165
"Ahh, I got juice all over me!",1,1166
was at the mall with my girlfriend's family,0,1167
"i felt it penetrate, but once it was in and it released all the liquidy stuff i couldnt feel it. But now it aches like f*ck",1,1168
fiance admitted to me that the only reason he's attracted to me and asked me to marry him is because I look and act like his favorite anime character,0,1169
had a substitute teacher for my dance class,0,1170
"oh, two guys are coming, this is going to be a real treat.",1,1171
thought I saw a woodchuck far out in my yard,0,1172
was working at Old Navy,0,1173
girlfriend was sick so I took her 5 year old daughter out to eat,0,1174
Wow! That one was hard to blow.,1,1175
I like the bigger ones better because I can hold them better.,1,1176
I just love watching you try to get your mouth around that.,1,1177
I cant suck that! It is way to large to fit in my mouth!,1,1178
"it was too big, and had too much cream.",1,1179
"no, no, you have to do it harder and faster.",1,1180
I know. You're not supposed to rub off on me.,1,1181
came home from work when I heard people in my apartment,0,1182
This game is called positions. You'll need a partner.,1,1183
saw my boyfriend shaving his pubic hair before we had sex,0,1184
"little girl came up to me and asked, Are you a boy or a girl? I said, I'm a girl of course! She walked away, looking dazed and saying, Whoa",0,1185
friend told me that semen was inflammable,0,1186
Hey we came at the same time!.,1,1187
"mother keyed my car because I wouldn't invite her into my home and get her a cup of tea, so she could continue screaming that she was going to kill me while I tried to feed my 4 month old daughter",0,1188
"No! You must stick it in, and make sure it's moist!",1,1189
finally got a chance to try out my vibrator,0,1190
"O.K. guys, this is as hard as I can make it.",1,1191
"Yeah, but I've blown bigger ones, just didn't take pictures.",1,1192
Why are they all so big? I just want a small pair of balls!,1,1193
mom and I went to Winn-Dixie,0,1194
Ya i whacked those balls so hard!,1,1195
who wants to be the giver this time? and who wants to be the receiver?,1,1196
"It's so hard, I cant do it anymore!",1,1197
"I like the long, skinny ones. Those are very in.",1,1198
saw a couple of beetles doing it,0,1199
"C'mon, you said you'd do it!",1,1200
"Wait could you do that once more, real slow so I can watch.",1,1201
The white one doesn't taste any different then the black one.,1,1202
appears that my girlfriend visited an internet web page called How to confess to having an affair,0,1203
"Tweedeley dee, tweedeley dum, look out baby cause here I come.",1,1204
What was that?,1,1205
my mother got remarried,0,1206
No! I want to see balls!,1,1207
"Jeez, how many inches is that?",1,1208
girlfriend told me that she had an ultrasound tomorrow morning,0,1209
"Isn't it the biggest, best, most beautiful cock you have ever seen?",1,1210
I like to put the whole thing in my mouth at once,1,1211
ex-boyfriend and his new girlfriend bumped into me at McDonald's,0,1212
took a picture of my privates on my girlfriends cell phone and set it as her background without her knowing,0,1213
"It feels soft, yours is so hard.",1,1214
"Yeah, you know I have the biggest mouth in the whole school.",1,1215
told my boyfriend how happy I was with him,0,1216
school handed out the new yearbook,0,1217
went out to eat with my girlfriend,0,1218
went for a jog,0,1219
i still use my fingers all the time,1,1220
was woken up by my own fart,0,1221
"It's harder when it's longer, isn't it?",1,1222
allowed my five-year old daughter to paint my fingernails during a living-room picnic we were having,0,1223
Why won't it go in the hole??,1,1224
woke up to two text messages from my mother,0,1225
I know who you are. I know what you like. I know how you like it. Be here in 15-20 minutes.,1,1226
"You gotta wiggle it around a little bit, it's kinda funky.",1,1227
my birthday and I received a signed vintage Beatles' album from my wife,0,1228
was bored and decided it would be fun to pretend to be an undercover cop and pull over other cars,0,1229
went out on my first date in 2 months,0,1230
what was it like,1,1231
decided to take a nap,0,1232
it's dripping down my leg,1,1233
had a pretty big erection while getting checked out at the airport,0,1234
was texting my crush,0,1235
 Do you go all the way or do you pull out?,1,1236
"How am I supposed to do this, it's so short!",1,1237
"How do you caulk it, because my husband nailed it but it wasn't filled.",1,1238
received a call from child care,0,1239
texted my boyfriend to see if he wanted to finally have sex today,0,1240
Come on! Let's get it in!,1,1241
that's never gunna work,1,1242
omg! that burned my throat.. seriously i couldn't swallow.,1,1243
"Don't push it in too deep, or it's gonna get stuck",1,1244
be gentle now you don't wanna strain yourself,1,1245
friend was complaining about how fat she was,0,1246
"Yup. Done a couple blacks, you know nothing major.",1,1247
they should put rubbers on those things,1,1248
spent 300 dollars making colored flyers for my iPhone that I lost,0,1249
"playing soccer, I was kicked so hard in the shin that my tibia snapped",0,1250
was masturbating in the dark with the door open,0,1251
"a never-ending dinner with really boring friends, I faked being tired and told my husband â€œLetâ€™s go honey, we have a long way to drive homeâ€",0,1252
was peeing in a urinal at a bar,0,1253
was visiting my grandmother's house,0,1254
stick it in slowly then pull it out really fast.,1,1255
lied to the treadmill about my weight,0,1256
was texting two people at once,0,1257
was telling my boyfriend I had fake orgasms all the time to piss him off,0,1258
realized how much I hate my apartment,0,1259
"man, this is a weird screwing position.",1,1260
"was shopping at COSTCO for a romantic evening with my girlfriend, I bought some flowers, dinner and a super pack of condoms, At the register behind me I heard somebody say Good thing my daughter has a responsible boyfriend",0,1261
I need a 12 inch Italian Stallion (meat pizza).,1,1262
older brother and some of his cute friends came over,0,1263
had to go to my 10 year old son's school to talk about my job being a chef,0,1264
Why do they stick it in so far?,1,1265
just pull it out while you're sucking on it.,1,1266
"It's long, but its not hard.",1,1267
opened my lunch in front of my friends at university,0,1268
Don't blow but finger them.,1,1269
was watching Harry Potter,0,1270
went to meet my girlfriends parents for the first time,0,1271
Oh my god it's so big! And furry!,1,1272
girlfriend decided to bribe me to be good since we were going out to dinner with her parents by giving me blowjob,0,1273
Push in and pull out slowly,1,1274
"I tried to stick a tampon and a few other things in there but it just didn't stop anything, so I figured it was time to call a big, strong man to do the job for me.",1,1275
was at the park when I saw a homeless man sleeping on a bench,0,1276
Where should I spit this?,1,1277
realized that our generation will be remembered as the kids who liked sparkly vampires,0,1278
"It tasted good, but it had a bad after taste.",1,1279
stop blowing on it!,1,1280
was riding in the car with my boyfriend,0,1281
boyfriend of 6 months asked me to spend the night at his apartment for the first time,0,1282
"Wow, it's really short but it seems like you get so much power into in.",1,1283
was at walmart when my stomach began to hurt,0,1284
decided to be adventurous and give my boyfriend head in the downstairs tv room,0,1285
watch the tip it tends to squirt!,1,1286
saw that Pixar had put out a teaser trailer for Toy Story 3,0,1287
"When you push it down, it's supposed to rise back up.",1,1288
boyfriend and I were about to take our first shower together,0,1289
"was texting this guy i've liked for a really long time, because of how nice and sentimental he is",0,1290
I'm sucking so hard and nothing is coming out.,1,1291
I have three holes.,1,1292
it makes my day every time he comes inside.,1,1293
had a meeting with my super-hot TA,0,1294
"Don't blow too hard, you don't want it all over your face.",1,1295
friends had ditched me for a party I hadn't been invited to so I was sitting home alone,0,1296
They penetrate into you about this much.,1,1297
"They look thick to begin with, but when you put them in your mouth it is really quite surprising our thick they really are.",1,1298
"was awakened from a peaceful sleep by my crazy ex-girlfriend, who apparently copied my key before our break up three months ago",0,1299
was rejected from the University of Washington,0,1300
"mom when randomly turned to me and said: You know, you're the kind of person that has to change literally everything about themselves to get a guy to like you",0,1301
has everyone finished writing this down? I want to rub this all off the board,1,1302
told my boyfriend that I didn't feel like he loved me,0,1303
It's okay i get hit in the face with balls all the time!,1,1304
Whoa! Looks like something big went down here.,1,1305
Maybe we should try something horny.,1,1306
request-off,1,1307
It's hard for you to slide into small spaces.,1,1308
sprained my wrist playing Guitar Hero,0,1309
"It only takes the skinny ones too, every time I try putting a bigger one in that tiny hole, the entire thing gets jammed!",1,1310
was running late and rushing to a waiting bus,0,1311
decided to cook dinner for my wife and kid,0,1312
Your noodle just squirted up into me!,1,1313
I have to be careful or it might come out all over everything.,1,1314
went out with this girl I really liked and she came back to my place,0,1315
It's a lot easier with your legs open.,1,1316
"It's ok, I just want your meat.",1,1317
have been stuck in the bathroom,0,1318
"woke up to the face of Billy, the puppet from Saw, staring down at me",0,1319
went to buy a cake for my daughter's birthday,0,1320
"Burger King, I was leaning against the railing looking at the menu",0,1321
was home alone,0,1322
took my girlfriend's virginity,0,1323
was ringing an old man up in the local grocery store when I had realized all he was buying was 3 bottles of vodka and a box of condoms,0,1324
found out that just because your boyfriend asks you to marry him doesn't mean that he will show up at the wedding,0,1325
"son decided to come out of the closet by wearing a shirt that said Mom, I'm gay to the family reunion",0,1326
"realized that the drunk-me deletes my texts, so the sober-me doesn't get mad",0,1327
I can't take it. It's too big.,1,1328
hit that crack and it should go in the hole,1,1329
This is way to much meat for me.,1,1330
was in a very crowded train coming home from work,0,1331
"He gets so deep. Nobody's ever been that far inside, and it feels so good to just release it all for him!",1,1332
"girlfriend, who never initiates sex, pulled me into my room and onto my bed with kisses and other seductive behavior",0,1333
make sure you bend your knees and grip it tight or we won't get anywhere,1,1334
went to a movie with my boyfriend,0,1335
Hey we need some soccer balls.,1,1336
brother and I found a little bird that couldn't fly,0,1337
drove to the hospital to see my newborn,0,1338
"Try hard, Do your best it's only a test of how well you can do. If you need help measuring get some help. You want to be good when your doing it.",1,1339
Don't you dare put that thing back in there!,1,1340
Stop putting that white stuff all over my face,1,1341
"Everyday I get rode on. First thing in the morning, I wake up and someones riding on me, its not just guys either, girls too. I get rode on long and hard and they just won't stop. I'm just tired of being ridden on while I'm not ready",1,1342
OMG! IT'S NOT GOING IN!,1,1343
I'll do it later. I don't want him to come while I'm down there.,1,1344
"working at a pizza shop near a college campus, I got an order to deliver to the dorms",0,1345
"Oh, I'm sorry, I thought you were still inside.",1,1346
was shaving off my beard for the first time in a very long time,0,1347
took my four year old son to the playground,0,1348
"professor, who was born without arms, asked somebody need a hand? There are over 300 students in that class and I was the only one laughing",0,1349
was sitting at the park with a friend when a small child approached us,0,1350
Pull it out! Pull it out! Pull it out!,1,1351
went to my friend's house for the first time,0,1352
"got a call saying that my son was chasing all the girls in the class with his Sword of Death, otherwise known as my dildo",0,1353
"Come on, just get it in the hole! Its not even that hard!",1,1354
I should blow this as hard as I can,1,1355
spotted one of my close friends using the ATM outside our school's university center,0,1356
make sure you wash your hands after handling those sweaty balls.,1,1357
got dressed in what I thought was a really adorable outfit,0,1358
was bored at my job at Home Depot,0,1359
was going down on my girlfriend,0,1360
boyfriend and I went to a Taylor Swift concert,0,1361
i like sucking all the flavor out till it turns white.,1,1362
" I like the taste of them, I just don't like the feel of them in my mouth so I just suck on them.",1,1363
went to watch the Movie UP,0,1364
Come with me!,1,1365
my wedding night,0,1366
Do I have any nuts in my teeth?,1,1367
wife started checking her email on her Blackberry while we were having sex,0,1368
"boyfriend proposed to me by sending me a Bumper Sticker on Facebook that said Bitch, let's get married",0,1369
was in the elevator with my female coworker and a very attractive teen in front of us.,0,1370
got very drunk after being fired from my job,0,1371
ate at a friend's house,0,1372
"Oh, yeah, I finger myself all the time.",1,1373
"Look, my lord, it comes!",1,1374
ran into an old student of mine at the grocery store,0,1375
"walking past a homeless man, I heard him comment on the woman in front of me saying, I should come to this side of town more often, there's some hotties here",0,1376
"deeper, go deeper! deeper!",1,1377
"Ouh, that's a honker. ...Yeah, wow you've really got a honker.",1,1378
It's sore when I touch it and when you touch it,1,1379
was watching tv on the couch,0,1380
had dinner with the girl I thought I would end up marrying,0,1381
"No thanks, the little ones don't last long. I prefer the bigger thicker ones.",1,1382
"confessing my love for my best friend, he looked at me and said I'm not feeling it",0,1383
wow I didn't expect it to be that big,1,1384
boyfriend returned from a 2 month internship in New York,0,1385
Its too tight i cant get in.,1,1386
its not long. It won't take you a lot of time,1,1387
best friend thought it would be funny push me off my bike,0,1388
"the train on the way to my mother's house, I was playing Mariokart with my son",0,1389
Are you sure you want to continue unprotected?,1,1390
heard the sound of footsteps in the basement,0,1391
found out that my dad has been having an affair,0,1392
8 year old little sister said f you to my mom,0,1393
What the hell is wrong with you?! I couldnt get all that meat in my mouth even if i push it in all the way down my throat.,1,1394
Can you go a little deeper?,1,1395
should i go deeper?,1,1396
It's been in your mouth for half an hour! Either spit it out or swallow it!,1,1397
"Here you hold it, and i'll slip it in, ok?",1,1398
went to the store with my 4 1/2 year old daughter,0,1399
Grrr! This thing needs to be a lot bigger!!!,1,1400
5 year old daughter thought it would be funny to wake me up by tickleing my toes,0,1401
"boyfriend said that we needed to talk, he then told me that he cheated on me with my brother several times, but that it was a mistake, he is in fact not gay, just experimenting, and that we should still stay together",0,1402
kept finding ants crawling all over my face,0,1403
parents had a huge fight because my mom found out my dad was cheating on her,0,1404
You have to wait for it to get hard first!,1,1405
Just jerk it as hard as you can!,1,1406
"friend sent me a bumper sticker that said, Do you know that gullible said slowly sounds like 'green bears'? I spent quite a few minutes trying to get gullible to sound like green bears until I realized that it didn't",0,1407
it won't work!!,1,1408
GET IN THE HOLE! Damn this thing is just too big! I'm gonna freaking EXPLODE!,1,1409
"at a party, Journey's Don't Stop Believin' started playing",0,1410
I love to suck them to get the juice.,1,1411
friends decided it would be funny to scare me by tilting the portable street toilets while I was taking a dump in one of them,0,1412
"Holy fuck, why is this so hard?",1,1413
rented a copy How To Train Your Dragon for my young son to watch,0,1414
it might pop in your hand.,1,1415
my husband said that when we have sex he almost gets as excited as he does when he gets a chopper gunner on Black Ops,0,1416
"No, it won't fit in that spot! Try the other hole ... See? It fits better in there.",1,1417
"Oh, my god Nick, you just about made me spit that out, like, EVERYWHERE.",1,1418
You have to put it on the hole and push it in.,1,1419
"Mr. Meyer, it's just too hard, and I can't bear it any longer. Can you just remove it?",1,1420
"Just keep pushing, it'll come.",1,1421
was having sex with my boyfriend,0,1422
Is it hard to blow?,1,1423
"No, you're putting it in too far... you're shoving it too hard... well don't put your finger in the hole!",1,1424
was babysitting this one year old,0,1425
"I can feel it with my hand, but I can't put it in the right spot.",1,1426
"was applying some Icy Hot to my sore thighs, when I accidentally got a little on my dime sacks",0,1427
was petsitting for my neighbor's new puppy,0,1428
Drive those balls deep,1,1429
"Ughhh, I finally managed to swallow it all.",1,1430
I want to do some laundry.,1,1431
walked into the kitchen and accidentally broke my mother's vase,0,1432
"I'd pull mine out, but it's too hard to get out.",1,1433
received a text message from my favorite sister saying Great news! The technology in condoms has improved so much that they ensure that accidents like you won't ever happen again! Today's my birthday,0,1434
was on my first date with my crush,0,1435
friend and I went to Gamestop to pick up a game he wanted,0,1436
What happens if I do this?,1,1437
got a ticket,0,1438
I scream when I'm wet!,1,1439
was in lying in bed with my boyfriend while he was asleep,0,1440
boyfriend and I were playing around,0,1441
"small on size, but big on pleasure",1,1442
WOW! That's a really big squirt!,1,1443
got dumped because I was on my period,0,1444
discovered my boyfriend of 5 months runs a website where men can submit nude or semi nude pictures of their ex's for revenge,0,1445
saw myself in a 'girls gone wild' ad with another girl,0,1446
I really had to push that thing in because it wasn't fitting.,1,1447
"cuddling with my boyfriend in the dark, he grabbed onto a fat roll and asked, Is this your stomach or boob? I didn't have the heart to tell him it was a back roll",0,1448
went on a blind date with a guy who talked about himself in the 3rd person,0,1449
All he does is sit there and rub his tin sword all day long.,1,1450
"Size doesn't matter, it's how you use it",1,1451
"Wait, once you get it in, how do you get it out?",1,1452
doctor told me that I have Vasovagal Syncope: I pass out every time I get aroused,0,1453
it's easier to use your hand... it's faster,1,1454
last task for the day as a high school janitor was to power-wash the concrete area where the graduation ceremony will take place,0,1455
boyfriend and I were having sex,0,1456
"Yea it's been awhile since I've done it, so I bled a lot, but now it feels great!",1,1457
I need more wood.,1,1458
You went in the out door! Not allowed!,1,1459
"Wow this is big, i don't know if i can fit this in my mouth.",1,1460
was on a blind date with a girl my friend set me up with,0,1461
found dried cum in my hair - after being at work for two hours,0,1462
was eating lunch at McDonald's when an older man sat down at the table next to me and told me I was the most beautiful girl he'd ever seen,0,1463
realized that a Ph,0,1464
Does it have be just one partner or can it be a three-way?,1,1465
brother's best friend spent the night and was changing with the door partially open,0,1466
"You need to be careful with your fingering, or else you won't make it all the way up.",1,1467
"Does anyone have a rubber I can borrow, I will give it back after I finished with it.",1,1468
"It's just not fair, he keeps dangling it in my face and he just won't give it to me!",1,1469
"was at the mall blasting music, I was wearing a nice shirt and had my ipod in my breast pocket when I noticed a cute girl smiling at me so I smiled back and she started to walk over while turning down my music while smiling",0,1470
